job_title,company,candidate_job_title,candidate_min_exp,candidate_max_exp,match_score
Information Security Officer,Finoa,Frontend Developer,0,7,1
Information Security Officer,Finoa,DevOps Engineer,4,3,1
Information Security Officer,Finoa,DevOps Engineer,2,5,1
Information Security Officer,Finoa,Data Scientist,3,3,1
Information Security Officer,Finoa,Frontend Developer,3,5,1
Information Security Officer,Finoa,DevOps Engineer,0,4,1
Information Security Officer,Finoa,Frontend Developer,1,10,1
Information Security Officer,Finoa,Data Scientist,0,4,1
Information Security Officer,Finoa,Data Scientist,5,9,1
Information Security Officer,Finoa,Data Scientist,1,3,1
Information Security Officer,Finoa,Data Scientist,1,8,1
Information Security Officer,Finoa,Frontend Developer,4,5,1
Information Security Officer,Finoa,DevOps Engineer,0,3,1
Information Security Officer,Finoa,DevOps Engineer,4,10,1
Information Security Officer,Finoa,DevOps Engineer,0,3,1
Information Security Officer,Finoa,Data Scientist,3,4,1
Information Security Officer,Finoa,DevOps Engineer,1,3,1
Information Security Officer,Finoa,Frontend Developer,1,4,1
Information Security Officer,Finoa,DevOps Engineer,2,7,1
Information Security Officer,Finoa,DevOps Engineer,3,8,1
Information Security Officer,Finoa,DevOps Engineer,1,5,1
Information Security Officer,Finoa,Data Scientist,1,10,1
Information Security Officer,Finoa,Frontend Developer,2,4,1
Information Security Officer,Finoa,DevOps Engineer,2,5,1
PR & Events Intern Digital Assets,Keyrock,Data Scientist,3,6,1
PR & Events Intern Digital Assets,Keyrock,DevOps Engineer,5,6,1
PR & Events Intern Digital Assets,Keyrock,Frontend Developer,0,7,1
PR & Events Intern Digital Assets,Keyrock,Frontend Developer,1,5,1
PR & Events Intern Digital Assets,Keyrock,DevOps Engineer,0,5,1
PR & Events Intern Digital Assets,Keyrock,Frontend Developer,1,9,1
PR & Events Intern Digital Assets,Keyrock,Data Scientist,5,4,1
PR & Events Intern Digital Assets,Keyrock,Frontend Developer,5,8,1
PR & Events Intern Digital Assets,Keyrock,DevOps Engineer,0,5,1
PR & Events Intern Digital Assets,Keyrock,DevOps Engineer,1,7,1
PR & Events Intern Digital Assets,Keyrock,Data Scientist,5,6,1
PR & Events Intern Digital Assets,Keyrock,DevOps Engineer,5,6,1
PR & Events Intern Digital Assets,Keyrock,Frontend Developer,4,10,1
PR & Events Intern Digital Assets,Keyrock,DevOps Engineer,4,3,1
PR & Events Intern Digital Assets,Keyrock,Data Scientist,4,4,1
PR & Events Intern Digital Assets,Keyrock,DevOps Engineer,0,3,1
PR & Events Intern Digital Assets,Keyrock,Data Scientist,0,9,1
PR & Events Intern Digital Assets,Keyrock,DevOps Engineer,2,9,1
PR & Events Intern Digital Assets,Keyrock,DevOps Engineer,4,4,1
PR & Events Intern Digital Assets,Keyrock,DevOps Engineer,2,5,1
PR & Events Intern Digital Assets,Keyrock,Data Scientist,2,3,1
PR & Events Intern Digital Assets,Keyrock,Data Scientist,3,4,1
PR & Events Intern Digital Assets,Keyrock,DevOps Engineer,3,9,1
PR & Events Intern Digital Assets,Keyrock,Frontend Developer,5,3,1
PR & Events Intern Digital Assets,Keyrock,Data Scientist,5,2,1
PR & Events Intern Digital Assets,Keyrock,Data Scientist,4,3,1
PR & Events Intern Digital Assets,Keyrock,DevOps Engineer,5,9,1
PR & Events Intern Digital Assets,Keyrock,Frontend Developer,5,6,1
PR & Events Intern Digital Assets,Keyrock,DevOps Engineer,3,7,1
PR & Events Intern Digital Assets,Keyrock,DevOps Engineer,3,4,1
PR & Events Intern Digital Assets,Keyrock,Data Scientist,4,5,1
PR & Events Intern Digital Assets,Keyrock,Data Scientist,4,4,1
PR & Events Intern Digital Assets,Keyrock,DevOps Engineer,4,2,1
PR & Events Intern Digital Assets,Keyrock,Frontend Developer,5,6,1
PR & Events Intern Digital Assets,Keyrock,Frontend Developer,0,5,1
PR & Events Intern Digital Assets,Keyrock,DevOps Engineer,5,10,1
PR & Events Intern Digital Assets,Keyrock,Frontend Developer,3,9,1
PR & Events Intern Digital Assets,Keyrock,Data Scientist,5,3,1
PR & Events Intern Digital Assets,Keyrock,Frontend Developer,1,6,1
PR & Events Intern Digital Assets,Keyrock,Frontend Developer,2,3,1
PR & Events Intern Digital Assets,Keyrock,DevOps Engineer,1,5,1
PR & Events Intern Digital Assets,Keyrock,Data Scientist,4,5,1
PR & Events Intern Digital Assets,Keyrock,DevOps Engineer,5,6,1
PR & Events Intern Digital Assets,Keyrock,DevOps Engineer,0,3,1
PR & Events Intern Digital Assets,Keyrock,Data Scientist,3,7,1
PR & Events Intern Digital Assets,Keyrock,Frontend Developer,5,6,1
PR & Events Intern Digital Assets,Keyrock,Data Scientist,1,2,1
PR & Events Intern Digital Assets,Keyrock,Frontend Developer,1,9,1
PR & Events Intern Digital Assets,Keyrock,Frontend Developer,1,2,1
PR & Events Intern Digital Assets,Keyrock,Frontend Developer,4,5,1
PR & Events Intern Digital Assets,Keyrock,Frontend Developer,2,6,1
PR & Events Intern Digital Assets,Keyrock,Frontend Developer,0,10,1
PR & Events Intern Digital Assets,Keyrock,Data Scientist,5,4,1
PR & Events Intern Digital Assets,Keyrock,Data Scientist,5,3,1
PR & Events Intern Digital Assets,Keyrock,DevOps Engineer,1,3,1
PR & Events Intern Digital Assets,Keyrock,Data Scientist,4,9,1
PR & Events Intern Digital Assets,Keyrock,Data Scientist,3,7,1
PR & Events Intern Digital Assets,Keyrock,Frontend Developer,1,9,1
PR & Events Intern Digital Assets,Keyrock,DevOps Engineer,4,8,1
PR & Events Intern Digital Assets,Keyrock,DevOps Engineer,0,4,1
PR & Events Intern Digital Assets,Keyrock,DevOps Engineer,4,3,1
PR & Events Intern Digital Assets,Keyrock,Data Scientist,2,2,1
PR & Events Intern Digital Assets,Keyrock,Frontend Developer,0,6,1
PR & Events Intern Digital Assets,Keyrock,Data Scientist,1,4,1
PR & Events Intern Digital Assets,Keyrock,Frontend Developer,0,10,1
PR & Events Intern Digital Assets,Keyrock,Frontend Developer,2,7,1
PR & Events Intern Digital Assets,Keyrock,DevOps Engineer,3,10,1
PR & Events Intern Digital Assets,Keyrock,Data Scientist,3,7,1
PR & Events Intern Digital Assets,Keyrock,Frontend Developer,1,7,1
PR & Events Intern Digital Assets,Keyrock,Data Scientist,3,3,1
PR & Events Intern Digital Assets,Keyrock,Frontend Developer,3,4,1
PR & Events Intern Digital Assets,Keyrock,DevOps Engineer,2,8,1
PR & Events Intern Digital Assets,Keyrock,DevOps Engineer,0,8,1
PR & Events Intern Digital Assets,Keyrock,Frontend Developer,4,8,1
PR & Events Intern Digital Assets,Keyrock,DevOps Engineer,2,3,1
PR & Events Intern Digital Assets,Keyrock,Frontend Developer,4,3,1
PR & Events Intern Digital Assets,Keyrock,Data Scientist,2,9,1
PR & Events Intern Digital Assets,Keyrock,DevOps Engineer,5,10,1
PR & Events Intern Digital Assets,Keyrock,DevOps Engineer,5,5,1
PR & Events Intern Digital Assets,Keyrock,Data Scientist,2,2,1
PR & Events Intern Digital Assets,Keyrock,Frontend Developer,0,7,1
PR & Events Intern Digital Assets,Keyrock,Data Scientist,1,5,1
PR & Events Intern Digital Assets,Keyrock,Data Scientist,3,6,1
PR & Events Intern Digital Assets,Keyrock,DevOps Engineer,4,3,1
PR & Events Intern Digital Assets,Keyrock,DevOps Engineer,2,5,1
PR & Events Intern Digital Assets,Keyrock,Data Scientist,3,3,1
PR & Events Intern Digital Assets,Keyrock,Frontend Developer,3,5,1
PR & Events Intern Digital Assets,Keyrock,DevOps Engineer,2,8,1
PR & Events Intern Digital Assets,Keyrock,Frontend Developer,1,10,1
PR & Events Intern Digital Assets,Keyrock,Data Scientist,0,4,1
PR & Events Intern Digital Assets,Keyrock,Data Scientist,5,9,1
PR & Events Intern Digital Assets,Keyrock,Data Scientist,1,3,1
PR & Events Intern Digital Assets,Keyrock,Frontend Developer,4,5,1
PR & Events Intern Digital Assets,Keyrock,Data Scientist,3,2,1
PR & Events Intern Digital Assets,Keyrock,DevOps Engineer,3,2,1
PR & Events Intern Digital Assets,Keyrock,DevOps Engineer,4,10,1
PR & Events Intern Digital Assets,Keyrock,Data Scientist,1,4,1
PR & Events Intern Digital Assets,Keyrock,Data Scientist,3,4,1
PR & Events Intern Digital Assets,Keyrock,Frontend Developer,3,10,1
PR & Events Intern Digital Assets,Keyrock,DevOps Engineer,1,3,1
PR & Events Intern Digital Assets,Keyrock,Frontend Developer,1,4,1
PR & Events Intern Digital Assets,Keyrock,DevOps Engineer,2,7,1
PR & Events Intern Digital Assets,Keyrock,DevOps Engineer,1,5,1
PR & Events Intern Digital Assets,Keyrock,Data Scientist,1,10,1
PR & Events Intern Digital Assets,Keyrock,Frontend Developer,2,4,1
Senior Staff Software Engineer Backend,OneSignal,Frontend Developer,4,8,1
Senior Staff Software Engineer Backend,OneSignal,DevOps Engineer,0,7,1
Senior Staff Software Engineer Backend,OneSignal,Data Scientist,5,10,1
Senior Staff Software Engineer Backend,OneSignal,Frontend Developer,2,5,1
Senior Staff Software Engineer Backend,OneSignal,DevOps Engineer,5,4,1
Senior Staff Software Engineer Backend,OneSignal,DevOps Engineer,3,5,1
Senior Staff Software Engineer Backend,OneSignal,DevOps Engineer,0,10,1
Senior Staff Software Engineer Backend,OneSignal,DevOps Engineer,0,5,1
Senior Staff Software Engineer Backend,OneSignal,Data Scientist,2,8,1
Senior Staff Software Engineer Backend,OneSignal,Data Scientist,1,7,1
Senior Staff Software Engineer Backend,OneSignal,Frontend Developer,3,5,1
Senior Staff Software Engineer Backend,OneSignal,Frontend Developer,5,6,1
Senior Staff Software Engineer Backend,OneSignal,DevOps Engineer,3,3,1
Senior Staff Software Engineer Backend,OneSignal,DevOps Engineer,3,3,1
Senior Staff Software Engineer Backend,OneSignal,Data Scientist,0,9,1
Senior Staff Software Engineer Backend,OneSignal,Frontend Developer,0,10,1
Senior Staff Software Engineer Backend,OneSignal,DevOps Engineer,5,9,1
Senior Staff Software Engineer Backend,OneSignal,DevOps Engineer,1,4,1
Senior Staff Software Engineer Backend,OneSignal,Data Scientist,0,6,1
Senior Staff Software Engineer Backend,OneSignal,Frontend Developer,4,3,1
Senior Fullstack Developer,Swipe Games,Frontend Developer,5,3,2
Senior Fullstack Developer,Swipe Games,Frontend Developer,4,6,2
Senior Fullstack Developer,Swipe Games,Frontend Developer,5,8,2
Senior Fullstack Developer,Swipe Games,Frontend Developer,4,7,2
Senior Fullstack Developer,Swipe Games,Frontend Developer,0,5,2
Senior Fullstack Developer,Swipe Games,Frontend Developer,0,3,2
Senior Fullstack Developer,Swipe Games,Frontend Developer,2,10,2
Senior Fullstack Developer,Swipe Games,Frontend Developer,1,8,2
Senior Fullstack Developer,Swipe Games,Frontend Developer,2,5,2
Senior Fullstack Developer,Swipe Games,Frontend Developer,0,3,2
Senior Fullstack Developer,Swipe Games,Frontend Developer,2,4,2
Senior Fullstack Developer,Swipe Games,Frontend Developer,3,9,2
Senior Fullstack Developer,Swipe Games,Frontend Developer,2,5,2
Senior Fullstack Developer,Swipe Games,Frontend Developer,5,10,2
Senior Fullstack Developer,Swipe Games,Frontend Developer,1,3,2
Senior Fullstack Developer,Swipe Games,Frontend Developer,1,9,2
Senior Fullstack Developer,Swipe Games,Frontend Developer,5,5,2
Senior Fullstack Developer,Swipe Games,Frontend Developer,2,10,2
Senior Fullstack Developer,Swipe Games,Frontend Developer,4,4,2
Senior Fullstack Developer,Swipe Games,Frontend Developer,2,3,2
Senior Fullstack Developer,Swipe Games,Frontend Developer,3,4,2
Senior Fullstack Developer,Swipe Games,Frontend Developer,1,8,2
Senior Fullstack Developer,Swipe Games,Frontend Developer,4,10,2
Senior Fullstack Developer,Swipe Games,Frontend Developer,3,6,2
Senior Fullstack Developer,Swipe Games,Frontend Developer,2,10,2
Senior Fullstack Developer,Swipe Games,Frontend Developer,5,6,2
Senior Fullstack Developer,Swipe Games,Frontend Developer,2,10,2
Senior Fullstack Developer,Swipe Games,Frontend Developer,0,8,2
Senior Fullstack Developer,Swipe Games,Frontend Developer,2,6,2
Senior Fullstack Developer,Swipe Games,Frontend Developer,2,2,2
Senior Fullstack Developer,Swipe Games,Frontend Developer,1,8,2
Senior Fullstack Developer,Swipe Games,Frontend Developer,1,8,2
Senior Fullstack Developer,Swipe Games,Frontend Developer,4,5,2
Senior Fullstack Developer,Swipe Games,Frontend Developer,5,2,2
Senior Fullstack Developer,Swipe Games,Frontend Developer,5,4,2
Senior Fullstack Developer,Swipe Games,Frontend Developer,5,4,2
Senior Fullstack Developer,Swipe Games,Frontend Developer,5,2,2
Senior Fullstack Developer,Swipe Games,Frontend Developer,5,8,2
Senior Fullstack Developer,Swipe Games,Frontend Developer,0,5,2
Senior Fullstack Developer,Swipe Games,Frontend Developer,5,9,2
Senior Fullstack Developer,Swipe Games,Frontend Developer,4,4,2
Senior Fullstack Developer,Swipe Games,Frontend Developer,4,6,2
Senior Fullstack Developer,Swipe Games,Frontend Developer,4,9,2
Senior Fullstack Developer,Swipe Games,Frontend Developer,1,8,2
Senior Fullstack Developer,Swipe Games,Frontend Developer,2,3,2
Senior Fullstack Developer,Swipe Games,Frontend Developer,5,8,2
Senior Fullstack Developer,Swipe Games,Frontend Developer,2,6,2
Senior Fullstack Developer,Swipe Games,Frontend Developer,2,3,2
Senior Fullstack Developer,Swipe Games,Frontend Developer,5,4,2
Senior Fullstack Developer,Swipe Games,Frontend Developer,1,9,2
Senior Fullstack Developer,Swipe Games,Frontend Developer,4,8,2
Senior Fullstack Developer,Swipe Games,Frontend Developer,4,10,2
Senior Fullstack Developer,Swipe Games,Frontend Developer,1,8,2
Senior Fullstack Developer,Swipe Games,Frontend Developer,0,7,2
Senior Fullstack Developer,Swipe Games,Frontend Developer,1,7,2
Senior Fullstack Developer,Swipe Games,Frontend Developer,2,10,2
Senior Fullstack Developer,Swipe Games,Frontend Developer,0,7,2
Senior Fullstack Developer,Swipe Games,Frontend Developer,4,8,2
Senior Fullstack Developer,Swipe Games,Frontend Developer,5,3,2
Senior Fullstack Developer,Swipe Games,Frontend Developer,5,8,2
Senior Fullstack Developer,Swipe Games,Frontend Developer,3,7,2
Senior Fullstack Developer,Swipe Games,Frontend Developer,0,3,2
Senior Fullstack Developer,Swipe Games,Frontend Developer,1,5,2
Senior Fullstack Developer,Swipe Games,Frontend Developer,0,2,2
Senior Fullstack Developer,Swipe Games,Frontend Developer,4,7,2
Senior Fullstack Developer,Swipe Games,Frontend Developer,3,3,2
Senior Fullstack Developer,Swipe Games,Frontend Developer,2,6,2
Senior Fullstack Developer,Swipe Games,Frontend Developer,0,6,2
Senior Fullstack Developer,Swipe Games,Frontend Developer,4,3,2
Senior Fullstack Developer,Swipe Games,Frontend Developer,5,7,2
Senior Fullstack Developer,Swipe Games,Frontend Developer,5,10,2
Senior Fullstack Developer,Swipe Games,Frontend Developer,5,5,2
Senior Fullstack Developer,Swipe Games,Frontend Developer,1,9,2
Senior Fullstack Developer,Swipe Games,Frontend Developer,0,10,2
Senior Fullstack Developer,Swipe Games,Frontend Developer,4,8,2
Senior Fullstack Developer,Swipe Games,Frontend Developer,0,10,2
Senior Fullstack Developer,Swipe Games,Frontend Developer,4,3,2
Senior Fullstack Developer,Swipe Games,Frontend Developer,3,6,2
Senior Fullstack Developer,Swipe Games,Frontend Developer,3,5,2
Senior Fullstack Developer,Swipe Games,Frontend Developer,2,3,2
Senior Fullstack Developer,Swipe Games,Frontend Developer,0,4,2
Senior Fullstack Developer,Swipe Games,Frontend Developer,4,7,2
Senior Fullstack Developer,Swipe Games,Frontend Developer,4,8,2
Senior Fullstack Developer,Swipe Games,Frontend Developer,5,9,2
Senior Fullstack Developer,Swipe Games,Frontend Developer,0,10,2
Senior Fullstack Developer,Swipe Games,Frontend Developer,4,4,2
Senior Fullstack Developer,Swipe Games,Frontend Developer,4,9,2
Senior Fullstack Developer,Swipe Games,Frontend Developer,0,10,2
Senior Fullstack Developer,Swipe Games,Frontend Developer,1,5,2
Senior Fullstack Developer,Swipe Games,Frontend Developer,4,4,2
Senior Fullstack Developer,Swipe Games,Frontend Developer,0,8,2
Senior Fullstack Developer,Swipe Games,Frontend Developer,5,6,2
Senior Fullstack Developer,Swipe Games,Frontend Developer,1,3,2
Senior Fullstack Developer,Swipe Games,Frontend Developer,3,2,2
Senior Fullstack Developer,Swipe Games,Frontend Developer,2,9,2
Senior Fullstack Developer,Swipe Games,Frontend Developer,4,10,2
Senior Fullstack Developer,Swipe Games,Frontend Developer,2,8,2
Senior Fullstack Developer,Swipe Games,Frontend Developer,2,5,2
Senior Fullstack Developer,Swipe Games,Frontend Developer,5,10,2
Senior Fullstack Developer,Swipe Games,Frontend Developer,2,3,2
Senior Fullstack Developer,Swipe Games,Frontend Developer,1,6,2
Senior Fullstack Developer,Swipe Games,Frontend Developer,3,5,2
Senior Fullstack Developer,Swipe Games,Frontend Developer,2,6,2
Senior Fullstack Developer,Swipe Games,Frontend Developer,1,5,2
Senior Fullstack Developer,Swipe Games,Frontend Developer,5,7,2
Senior Fullstack Developer,Swipe Games,Frontend Developer,4,9,2
Senior Fullstack Developer,Swipe Games,Frontend Developer,3,2,2
Senior Fullstack Developer,Swipe Games,Frontend Developer,0,3,2
Senior Fullstack Developer,Swipe Games,Frontend Developer,2,4,2
Senior Fullstack Developer,Swipe Games,Frontend Developer,1,9,2
Senior Fullstack Developer,Swipe Games,Frontend Developer,3,3,2
Senior Fullstack Developer,Swipe Games,Frontend Developer,0,2,2
Senior Fullstack Developer,Swipe Games,Frontend Developer,1,4,2
Senior Fullstack Developer,Swipe Games,Frontend Developer,4,10,2
Senior Fullstack Developer,Swipe Games,Frontend Developer,1,9,2
Senior Fullstack Developer,Swipe Games,Frontend Developer,3,9,2
Senior Fullstack Developer,Swipe Games,Frontend Developer,2,7,2
Senior Fullstack Developer,Swipe Games,Frontend Developer,2,4,2
Senior Fullstack Developer,Swipe Games,Frontend Developer,3,4,2
